t sr.HeadDorsalOutput sr.HeadVentralOutput sr.VCDorsalOutput:1 sr.VCVentralAOutput:1 sr.VCVentralPOutput:1 sr.VCDorsalOutput:2 sr.VCVentralAOutput:2 sr.VCVentralPOutput:2 sr.VCDorsalOutput:3 sr.VCVentralAOutput:3 sr.VCVentralPOutput:3 sr.VCDorsalOutput:4 sr.VCVentralAOutput:4 sr.VCVentralPOutput:4 sr.VCDorsalOutput:5 sr.VCVentralAOutput:5 sr.VCVentralPOutput:5 sr.VCDorsalOutput:6 sr.VCVentralAOutput:6 sr.VCVentralPOutput:6 DB:1 DD:1 VBA:1 VBP:1 VDA:1 VDP:1 DB:2 DD:2 VBA:2 VBP:2 VDA:2 VDP:2 DB:3 DD:3 VBA:3 VBP:3 VDA:3 VDP:3 DB:4 DD:4 VBA:4 VBP:4 VDA:4 VDP:4 DB:5 DD:5 VBA:5 VBP:5 VDA:5 VDP:5 DB:6 DD:6 VBA:6 VBP:6 VDA:6 VDP:6 m.DorsalMuscleOutput:1 m.VentralMuscleOutput:1 m.DorsalMuscleOutput:2 m.VentralMuscleOutput:2 m.DorsalMuscleOutput:3 m.VentralMuscleOutput:3 m.DorsalMuscleOutput:4 m.VentralMuscleOutput:4 m.DorsalMuscleOutput:5 m.VentralMuscleOutput:5 m.DorsalMuscleOutput:6 m.VentralMuscleOutput:6 m.DorsalMuscleOutput:7 m.VentralMuscleOutput:7 m.DorsalMuscleOutput:8 m.VentralMuscleOutput:8 m.DorsalMuscleOutput:9 m.VentralMuscleOutput:9 m.DorsalMuscleOutput:10 m.VentralMuscleOutput:10 m.DorsalMuscleOutput:11 m.VentralMuscleOutput:11 m.DorsalMuscleOutput:12 m.VentralMuscleOutput:12 m.DorsalMuscleOutput:13 m.VentralMuscleOutput:13 m.DorsalMuscleOutput:14 m.VentralMuscleOutput:14 m.DorsalMuscleOutput:15 m.VentralMuscleOutput:15 m.DorsalMuscleOutput:16 m.VentralMuscleOutput:16 m.DorsalMuscleOutput:17 m.VentralMuscleOutput:17 m.DorsalMuscleOutput:18 m.VentralMuscleOutput:18 m.DorsalMuscleOutput:19 m.VentralMuscleOutput:19 m.DorsalMuscleOutput:20 m.VentralMuscleOutput:20 m.DorsalMuscleOutput:21 m.VentralMuscleOutput:21 m.DorsalMuscleOutput:22 m.VentralMuscleOutput:22 m.DorsalMuscleOutput:23 m.VentralMuscleOutput:23 m.DorsalMuscleOutput:24 m.VentralMuscleOutput:24
0.01 4.52004e-14 5.97551e-14 -5.12075e-14 -3.72938e-14 -4.18573e-14 1.91042e-13 2.05009e-13 1.86401e-13 7.46013e-14 4.66282e-14 -1.49195e-13 -1.72523e-13 -1.67856e-13 2.33084e-13 1.72454e-13 2.00406e-13 -1.63084e-13 -2.74632e-13 -1.30368e-13 -3.0648e-13 0.988256 0.0346124 0.991509 0.989528 0.0748319 0.0453209 0.99062 0.0338115 0.991225 0.990847 0.0452477 0.0567821 0.992457 0.051476 0.990583 0.986209 0.0406759 0.0644275 0.991399 0.0733042 0.983675 0.986516 0.073084 0.0413532 0.989226 0.0449122 0.986181 0.988886 0.0694409 0.0683793 0.983253 0.0786503 0.990862 0.991605 0.0337513 0.0454467 0.00327302 0.00194762 0.00320483 0.00190704 0.00313664 0.00186647 0.00306846 0.00182589 0.00300027 0.00178532 0.00293208 0.00174474 0.0605284 0.0607251 0.0590873 0.059221 0.0576461 0.0577197 0.0563395 0.0563732 0.0548949 0.0549169 0.0534503 0.0534612 0.0521011 0.0520033 0.0506539 0.0504465 0.0492066 0.0488961 0.0477074 0.0473356 0.0462617 0.0459683 0.044816 0.0445967 0.0432766 0.0431422 0.041834 0.0417614 0.0403915 0.0403766 0.0387123 0.0390138 0.0372785 0.0375827 0.0358447 0.0361505
0.05 0.396614 0.39703 -0.0819613 -0.0794879 0.0341184 0.932391 0.930884 1.25243 1.22653 1.2281 1.19189 1.07282 1.07262 0.99315 0.820143 0.815287 0.721272 0.519983 0.519732 0.416279 0.9656 0.0383215 0.973752 0.969471 0.0756989 0.0482262 0.972344 0.037524 0.97395 0.973849 0.0479056 0.0582485 0.977031 0.0543373 0.972427 0.963372 0.0445502 0.0669595 0.973763 0.0740016 0.956222 0.962583 0.0758656 0.0460332 0.968093 0.0501322 0.961574 0.96691 0.0712996 0.0698703 0.955746 0.0780551 0.972669 0.974602 0.037979 0.0486684 0.0237778 0.0156086 0.0232824 0.0152835 0.0227871 0.0149583 0.0222917 0.0146331 0.0217963 0.0143079 0.0213009 0.0139827 0.245062 0.246491 0.239227 0.240236 0.233392 0.233999 0.228591 0.228847 0.22273 0.222944 0.216868 0.217042 0.211705 0.211001 0.205825 0.204421 0.199944 0.197883 0.193634 0.191099 0.187767 0.185761 0.181899 0.180395 0.175332 0.174455 0.169488 0.168997 0.163643 0.163514 0.156296 0.158311 0.150507 0.152552 0.144719 0.146785
0.09 1.36089 1.36358 -0.119734 -0.124731 0.277847 3.09884 3.10867 4.10467 4.05229 4.0649 3.96461 3.59535 3.59116 3.33059 2.77058 2.7424 2.43212 1.7598 1.75856 1.40972 0.91339 0.0421154 0.929758 0.924067 0.0766291 0.0510999 0.937431 0.0412778 0.940922 0.944482 0.0506135 0.0598758 0.948749 0.0571716 0.940932 0.927045 0.0484733 0.0696735 0.940925 0.0749404 0.912686 0.921546 0.0788056 0.0507764 0.928001 0.0551007 0.917643 0.924209 0.0734235 0.0716115 0.905425 0.0782306 0.934165 0.937137 0.0421074 0.0517139 0.0503409 0.0356525 0.0492921 0.0349097 0.0482433 0.034167 0.0471946 0.0334242 0.0461458 0.0326815 0.045097 0.0319387 0.357515 0.361267 0.349003 0.351849 0.340491 0.342471 0.335886 0.336593 0.327273 0.328116 0.318661 0.319632 0.312063 0.310377 0.303395 0.300197 0.294726 0.290106 0.284766 0.278988 0.276137 0.271498 0.267507 0.263948 0.256904 0.254953 0.24834 0.247157 0.239777 0.239312 0.227686 0.232368 0.219253 0.224007 0.21082 0.215628
0.13 2.42866 2.43605 -0.0536125 -0.0988126 0.614827 5.41037 5.46713 7.18245 7.1626 7.20354 7.06042 6.42091 6.40306 5.92483 4.92974 4.85014 4.29208 3.08632 3.0818 2.4596 0.823416 0.045924 0.846023 0.848162 0.0774176 0.053757 0.893521 0.0450558 0.90051 0.915039 0.053298 0.0615027 0.918713 0.0599543 0.910148 0.894365 0.0523925 0.0724905 0.904903 0.0760195 0.873233 0.878957 0.0818069 0.0555289 0.87991 0.0597178 0.867612 0.869649 0.0756869 0.0735163 0.84191 0.0789048 0.876721 0.877232 0.0460311 0.054515 0.0652025 0.0484337 0.0638442 0.0474247 0.0624858 0.0464157 0.0611274 0.0454066 0.059769 0.0443976 0.0584106 0.0433886 0.415008 0.421884 0.405127 0.41114 0.395245 0.40043 0.39809 0.399653 0.387883 0.390478 0.377675 0.381246 0.372364 0.369711 0.362021 0.357066 0.351677 0.344556 0.338538 0.329585 0.328279 0.320817 0.31802 0.311973 0.30338 0.300321 0.293267 0.291069 0.283154 0.281765 0.26635 0.273958 0.256485 0.264086 0.24662 0.254194
0.17 3.26716 3.27959 0.0569099 -0.070457 0.861148 7.13884 7.27685 9.61559 9.79527 9.8944 9.77954 8.92334 8.87582 8.1851 6.79844 6.64013 5.84874 4.15679 4.14574 3.28454 0.715097 0.0496234 0.733315 0.75839 0.0779898 0.0559845 0.85452 0.0488942 0.867527 0.899007 0.0558991 0.0629684 0.901678 0.0627641 0.895791 0.881141 0.0562614 0.0753142 0.883454 0.0772983 0.85593 0.853311 0.0847389 0.0602492 0.84351 0.0639394 0.830838 0.822347 0.0780111 0.0755962 0.785118 0.0797168 0.815578 0.807839 0.0497662 0.0571839 0.0700212 0.0540241 0.0685624 0.0528986 0.0671036 0.0517731 0.0656449 0.0506476 0.0641861 0.0495221 0.0627273 0.0483966 0.430722 0.439572 0.420466 0.430324 0.410211 0.421016 0.430786 0.433914 0.41974 0.425912 0.408695 0.417745 0.407921 0.404915 0.39659 0.390772 0.385259 0.376795 0.369286 0.358559 0.358095 0.348534 0.346905 0.338457 0.327613 0.32371 0.316692 0.313086 0.305772 0.30245 0.283535 0.292953 0.273034 0.281988 0.262533 0.271032
0.21 3.73779 3.75028 0.171255 -0.067415 0.9384 7.99215 8.20898 11.0287 11.6706 11.8802 11.9012 10.9226 10.8279 9.95427 8.25677 7.99962 7.00237 4.90083 4.87969 3.82855 0.6201 0.0530789 0.624793 0.678591 0.0784731 0.0577187 0.825214 0.0528532 0.846353 0.896265 0.0583824 0.0641932 0.899842 0.0657131 0.898592 0.88682 0.0600685 0.0781058 0.881297 0.0788672 0.860348 0.848153 0.0875792 0.0649508 0.827216 0.0677881 0.813947 0.792439 0.0804147 0.0779354 0.746091 0.0804044 0.765525 0.74591 0.0534164 0.0599266 0.0693763 0.0553546 0.0679309 0.0542013 0.0664856 0.0530481 0.0650402 0.0518949 0.0635949 0.0507417 0.0621496 0.0495885 0.41967 0.427513 0.409678 0.422667 0.399686 0.41756 0.445874 0.451494 0.434441 0.446123 0.423008 0.440425 0.430037 0.427539 0.418091 0.412634 0.406146 0.397901 0.388043 0.377163 0.376285 0.365567 0.364526 0.353983 0.340016 0.335497 0.328682 0.323187 0.317348 0.310954 0.288664 0.298027 0.277973 0.285907 0.267282 0.273871
0.25 3.86237 3.86351 0.266261 -0.0853794 0.86344 8.05314 8.29561 11.4548 12.8035 13.1963 13.4617 12.4625 12.3103 11.2944 9.37526 9.00504 7.8288 5.38962 5.3524 4.15163 0.551572 0.056223 0.541279 0.617975 0.0790186 0.0590782 0.801498 0.0569645 0.83131 0.899138 0.0607319 0.0651736 0.906482 0.068876 0.910471 0.902551 0.0638229 0.0808677 0.892246 0.0807659 0.877066 0.856988 0.0903965 0.0696742 0.827636 0.0713226 0.812771 0.778621 0.0829666 0.0806138 0.7242 0.0809083 0.731024 0.699229 0.0570764 0.0628873 0.06635 0.0546027 0.0649677 0.0534652 0.0635854 0.0523276 0.0622031 0.0511901 0.0608208 0.0500525 0.0594385 0.048915 0.396045 0.400074 0.386615 0.401197 0.377185 0.401801 0.450843 0.459785 0.439283 0.457949 0.427723 0.455589 0.445326 0.444081 0.432955 0.428941 0.420585 0.413962 0.401521 0.391559 0.389353 0.378177 0.377186 0.36489 0.347426 0.342316 0.335845 0.327991 0.324264 0.313866 0.288311 0.295964 0.277632 0.282487 0.266954 0.269203
0.29 3.7496 3.72328 0.331453 -0.109892 0.700215 7.60765 7.78883 11.162 13.3329 13.9864 14.5759 13.6449 13.4388 12.3237 10.2672 9.77309 8.44176 5.72737 5.66255 4.33882 0.506066 0.0590593 0.483365 0.573632 0.0796926 0.0602359 0.778257 0.061217 0.815483 0.901446 0.0629444 0.0659276 0.915006 0.0722814 0.924313 0.920685 0.0675294 0.0836042 0.908656 0.0829927 0.897776 0.872559 0.0932679 0.0744451 0.838303 0.0746112 0.821021 0.775854 0.0857288 0.0836718 0.714754 0.0812923 0.709807 0.66718 0.0608008 0.0661218 0.062891 0.0532769 0.0615807 0.0521669 0.0602705 0.051057 0.0589603 0.0499471 0.05765 0.0488371 0.0563398 0.0477272 0.369409 0.36811 0.360614 0.375206 0.351818 0.381529 0.449582 0.462264 0.438054 0.464535 0.426526 0.466062 0.456846 0.457382 0.444156 0.442387 0.431466 0.427523 0.41285 0.404284 0.400339 0.389141 0.387828 0.374178 0.353433 0.347609 0.341651 0.331089 0.32987 0.31491 0.286271 0.291158 0.275669 0.276178 0.265066 0.261521
0.33 3.51977 3.44717 0.367452 -0.127462 0.513754 6.95633 6.98107 10.46 13.4142 14.392 15.349 14.5542 14.3153 13.1407 11.0202 10.3945 8.92995 5.99746 5.88693 4.45626 0.476248 0.0616212 0.444513 0.540166 0.0804996 0.0613316 0.753178 0.0655656 0.794778 0.900357 0.0650324 0.0664693 0.921873 0.0759271 0.936546 0.937172 0.0711808 0.0863115 0.925463 0.0855297 0.917771 0.890082 0.0962405 0.0792624 0.854057 0.077721 0.834007 0.779788 0.0887363 0.0871129 0.713571 0.0816447 0.698158 0.646338 0.0646186 0.0696398 0.0603852 0.0525717 0.0591272 0.0514765 0.0578691 0.0503812 0.0566111 0.049286 0.0553531 0.0481907 0.0540951 0.0470955 0.34463 0.337688 0.336424 0.349755 0.328219 0.360841 0.443981 0.460203 0.432597 0.467077 0.421213 0.472967 0.465775 0.468443 0.452836 0.453856 0.439898 0.439359 0.423085 0.41602 0.410264 0.399349 0.397443 0.382932 0.359527 0.352832 0.347543 0.334106 0.335559 0.315861 0.284425 0.286019 0.27389 0.269491 0.263356 0.25342
0.37 3.26288 3.12463 0.3824 -0.128882 0.348894 6.31086 6.0961 9.5882 13.1766 14.5155 15.8547 15.2435 15.0095 13.8099 11.6833 10.9227 9.34577 6.25045 6.07076 4.54295 0.456247 0.0639486 0.418606 0.513704 0.0814174 0.0624537 0.726693 0.0699367 0.768034 0.895029 0.0670322 0.06682 0.925791 0.0797962 0.946061 0.950592 0.0747595 0.0889804 0.94022 0.0883549 0.935069 0.907035 0.0993309 0.0841055 0.871605 0.0807146 0.848883 0.78756 0.0919994 0.0909155 0.717869 0.0820354 0.693013 0.633412 0.0685487 0.073438 0.0601301 0.0537187 0.0588774 0.0525996 0.0576246 0.0514804 0.0563719 0.0503613 0.0551192 0.0492422 0.0538665 0.048123 0.323525 0.311418 0.315822 0.327031 0.308119 0.34152 0.435199 0.454022 0.42404 0.466025 0.412882 0.476783 0.472529 0.477591 0.459404 0.463572 0.446278 0.449597 0.432376 0.426748 0.419273 0.4089 0.406171 0.391359 0.366101 0.358422 0.353898 0.337613 0.341695 0.317414 0.283563 0.281675 0.27306 0.26363 0.262558 0.246171
