t sr.HeadDorsalOutput sr.HeadVentralOutput sr.VCDorsalOutput:1 sr.VCVentralAOutput:1 sr.VCVentralPOutput:1 sr.VCDorsalOutput:2 sr.VCVentralAOutput:2 sr.VCVentralPOutput:2 sr.VCDorsalOutput:3 sr.VCVentralAOutput:3 sr.VCVentralPOutput:3 sr.VCDorsalOutput:4 sr.VCVentralAOutput:4 sr.VCVentralPOutput:4 sr.VCDorsalOutput:5 sr.VCVentralAOutput:5 sr.VCVentralPOutput:5 sr.VCDorsalOutput:6 sr.VCVentralAOutput:6 sr.VCVentralPOutput:6 DB:1 DD:1 VBA:1 VBP:1 VDA:1 VDP:1 DB:2 DD:2 VBA:2 VBP:2 VDA:2 VDP:2 DB:3 DD:3 VBA:3 VBP:3 VDA:3 VDP:3 DB:4 DD:4 VBA:4 VBP:4 VDA:4 VDP:4 DB:5 DD:5 VBA:5 VBP:5 VDA:5 VDP:5 DB:6 DD:6 VBA:6 VBP:6 VDA:6 VDP:6 m.DorsalMuscleOutput:1 m.VentralMuscleOutput:1 m.DorsalMuscleOutput:2 m.VentralMuscleOutput:2 m.DorsalMuscleOutput:3 m.VentralMuscleOutput:3 m.DorsalMuscleOutput:4 m.VentralMuscleOutput:4 m.DorsalMuscleOutput:5 m.VentralMuscleOutput:5 m.DorsalMuscleOutput:6 m.VentralMuscleOutput:6 m.DorsalMuscleOutput:7 m.VentralMuscleOutput:7 m.DorsalMuscleOutput:8 m.VentralMuscleOutput:8 m.DorsalMuscleOutput:9 m.VentralMuscleOutput:9 m.DorsalMuscleOutput:10 m.VentralMuscleOutput:10 m.DorsalMuscleOutput:11 m.VentralMuscleOutput:11 m.DorsalMuscleOutput:12 m.VentralMuscleOutput:12 m.DorsalMuscleOutput:13 m.VentralMuscleOutput:13 m.DorsalMuscleOutput:14 m.VentralMuscleOutput:14 m.DorsalMuscleOutput:15 m.VentralMuscleOutput:15 m.DorsalMuscleOutput:16 m.VentralMuscleOutput:16 m.DorsalMuscleOutput:17 m.VentralMuscleOutput:17 m.DorsalMuscleOutput:18 m.VentralMuscleOutput:18 m.DorsalMuscleOutput:19 m.VentralMuscleOutput:19 m.DorsalMuscleOutput:20 m.VentralMuscleOutput:20 m.DorsalMuscleOutput:21 m.VentralMuscleOutput:21 m.DorsalMuscleOutput:22 m.VentralMuscleOutput:22 m.DorsalMuscleOutput:23 m.VentralMuscleOutput:23 m.DorsalMuscleOutput:24 m.VentralMuscleOutput:24
0.01 -2.62565e-14 -3.49933e-14 4.65172e-15 3.26355e-14 9.3113e-14 -3.26446e-14 -1.58479e-13 -1.72453e-13 4.66272e-14 1.30533e-13 1.67843e-13 8.85817e-14 -7.45896e-14 -2.79751e-14 5.58333e-14 1.30514e-13 4.19177e-14 -5.5921e-14 -6.04771e-14 -6.97626e-14 0.988256 0.0346124 0.991509 0.989528 0.0748319 0.0453209 0.99062 0.0338115 0.991225 0.990847 0.0452477 0.0567821 0.992457 0.051476 0.990583 0.986209 0.0406759 0.0644275 0.991399 0.0733042 0.983675 0.986516 0.073084 0.0413532 0.989226 0.0449122 0.986181 0.988886 0.0694409 0.0683793 0.983253 0.0786503 0.990862 0.991605 0.0337513 0.0454467 0.00327302 0.00194762 0.00320483 0.00190704 0.00313664 0.00186647 0.00306846 0.00182589 0.00300027 0.00178532 0.00293208 0.00174474 0.0605284 0.0607251 0.0590873 0.059221 0.0576461 0.0577197 0.0563395 0.0563732 0.0548949 0.0549169 0.0534503 0.0534612 0.0521011 0.0520033 0.0506539 0.0504465 0.0492066 0.0488961 0.0477074 0.0473356 0.0462617 0.0459683 0.044816 0.0445967 0.0432766 0.0431422 0.041834 0.0417614 0.0403915 0.0403766 0.0387123 0.0390138 0.0372785 0.0375827 0.0358447 0.0361505
0.05 0.396612 0.397029 -0.0819634 -0.0794896 0.0341164 0.932389 0.930882 1.25243 1.22653 1.22809 1.19189 1.07282 1.07262 0.993151 0.820146 0.81529 0.721275 0.519989 0.519737 0.416284 0.9656 0.0383215 0.973752 0.969471 0.0756989 0.0482262 0.972344 0.037524 0.97395 0.973849 0.0479056 0.0582485 0.977031 0.0543373 0.972427 0.963372 0.0445502 0.0669595 0.973763 0.0740016 0.956222 0.962583 0.0758656 0.0460332 0.968093 0.0501322 0.961574 0.96691 0.0712996 0.0698703 0.955746 0.0780551 0.972669 0.974602 0.037979 0.0486684 0.0237779 0.0156087 0.0232825 0.0152835 0.0227872 0.0149583 0.0222918 0.0146332 0.0217964 0.014308 0.021301 0.0139828 0.245062 0.246491 0.239227 0.240236 0.233392 0.233999 0.228591 0.228847 0.22273 0.222944 0.216868 0.217042 0.211705 0.211001 0.205825 0.204421 0.199944 0.197883 0.193634 0.191099 0.187767 0.185761 0.181899 0.180395 0.175332 0.174455 0.169488 0.168997 0.163643 0.163514 0.156296 0.158311 0.150507 0.152552 0.144719 0.146785
0.09 1.36089 1.36358 -0.119732 -0.124728 0.277851 3.09884 3.10867 4.10467 4.05229 4.0649 3.96461 3.59535 3.59116 3.33059 2.77058 2.74241 2.43213 1.75981 1.75857 1.40974 0.91339 0.0421154 0.929758 0.924067 0.0766291 0.0510999 0.937431 0.0412778 0.940922 0.944482 0.0506135 0.0598758 0.948749 0.0571716 0.940932 0.927045 0.0484733 0.0696735 0.940925 0.0749404 0.912686 0.921546 0.0788056 0.0507764 0.928001 0.0551007 0.917643 0.924209 0.0734235 0.0716115 0.905425 0.0782306 0.934165 0.937137 0.0421074 0.0517139 0.0503485 0.0356584 0.0492995 0.0349155 0.0482506 0.0341726 0.0472017 0.0334297 0.0461528 0.0326868 0.0451038 0.031944 0.357515 0.361267 0.349003 0.351849 0.340491 0.342471 0.335886 0.336593 0.327273 0.328116 0.318661 0.319632 0.312063 0.310377 0.303395 0.300197 0.294726 0.290106 0.284766 0.278988 0.276137 0.271498 0.267507 0.263948 0.256904 0.254953 0.24834 0.247157 0.239777 0.239312 0.227686 0.232368 0.219253 0.224007 0.21082 0.215628
0.13 2.42869 2.43608 -0.0535515 -0.0987542 0.614906 5.4104 5.46717 7.18245 7.16259 7.20354 7.06041 6.42091 6.40306 5.92483 4.92974 4.85015 4.29209 3.08633 3.08181 2.45962 0.823416 0.045924 0.846023 0.848162 0.0774176 0.053757 0.893521 0.0450558 0.90051 0.915039 0.053298 0.0615028 0.918713 0.0599543 0.910148 0.894365 0.0523925 0.0724905 0.904903 0.0760195 0.873233 0.878957 0.0818069 0.0555289 0.87991 0.0597178 0.867612 0.869649 0.0756869 0.0735163 0.84191 0.0789048 0.876721 0.877232 0.0460311 0.054515 0.0652334 0.0484584 0.0638744 0.0474489 0.0625154 0.0464393 0.0611563 0.0454298 0.0597973 0.0444202 0.0584383 0.0434107 0.415008 0.421884 0.405127 0.41114 0.395246 0.40043 0.39809 0.399653 0.387883 0.390478 0.377675 0.381246 0.372364 0.369711 0.362021 0.357066 0.351677 0.344556 0.338538 0.329585 0.328279 0.320817 0.31802 0.311973 0.30338 0.300321 0.293267 0.291069 0.283154 0.281765 0.26635 0.273958 0.256485 0.264086 0.24662 0.254194
0.17 3.26725 3.27969 0.0570921 -0.0702855 0.861387 7.13895 7.27697 9.6156 9.79526 9.89439 9.77954 8.92334 8.87582 8.1851 6.79844 6.64013 5.84875 4.1568 4.14574 3.28455 0.7151 0.0496234 0.733317 0.758393 0.0779898 0.0559845 0.854521 0.0488942 0.867528 0.899007 0.0558991 0.0629684 0.901678 0.0627641 0.895791 0.881141 0.0562614 0.0753142 0.883454 0.0772983 0.85593 0.853311 0.0847389 0.0602492 0.84351 0.0639394 0.830838 0.822347 0.0780111 0.0755962 0.785119 0.0797168 0.815578 0.807839 0.0497662 0.0571839 0.0700819 0.054074 0.0686219 0.0529475 0.0671619 0.051821 0.0657018 0.0506944 0.0642418 0.0495679 0.0627817 0.0484413 0.430722 0.439573 0.420467 0.430324 0.410211 0.421016 0.430786 0.433914 0.41974 0.425912 0.408695 0.417745 0.407921 0.404915 0.39659 0.390772 0.385259 0.376795 0.369286 0.358559 0.358095 0.348534 0.346905 0.338457 0.327613 0.32371 0.316692 0.313086 0.305772 0.30245 0.283536 0.292954 0.273034 0.281989 0.262533 0.271032
0.21 3.73797 3.75046 0.171595 -0.0670938 0.938861 7.99239 8.20923 11.0287 11.6706 11.8802 11.9012 10.9226 10.8279 9.95427 8.25678 7.99962 7.00237 4.90084 4.8797 3.82856 0.620107 0.0530789 0.624799 0.678599 0.0784731 0.0577187 0.825217 0.0528532 0.846355 0.896265 0.0583824 0.0641933 0.899842 0.0657131 0.898592 0.88682 0.0600685 0.0781058 0.881297 0.0788672 0.860348 0.848153 0.0875792 0.0649508 0.827217 0.0677881 0.813948 0.792439 0.0804147 0.0779354 0.746091 0.0804044 0.765525 0.74591 0.0534164 0.0599266 0.0694752 0.0554379 0.0680278 0.054283 0.0665804 0.053128 0.065133 0.0519731 0.0636856 0.0508181 0.0622382 0.0496631 0.419671 0.427514 0.409679 0.422668 0.399687 0.417562 0.445874 0.451494 0.434441 0.446123 0.423009 0.440425 0.430037 0.427539 0.418091 0.412634 0.406146 0.397901 0.388043 0.377163 0.376285 0.365567 0.364526 0.353983 0.340016 0.335497 0.328682 0.323187 0.317349 0.310954 0.288664 0.298027 0.277973 0.285907 0.267282 0.273871
0.25 3.86267 3.86382 0.266803 -0.0848604 0.864205 8.05356 8.29604 11.4549 12.8035 13.1963 13.4617 12.4625 12.3103 11.2944 9.37527 9.00503 7.8288 5.38962 5.3524 4.15163 0.551584 0.056223 0.541291 0.617991 0.0790187 0.0590782 0.801505 0.0569645 0.831316 0.899139 0.0607319 0.0651737 0.906482 0.068876 0.910471 0.902551 0.0638229 0.0808677 0.892246 0.0807659 0.877066 0.856987 0.0903965 0.0696742 0.827636 0.0713226 0.812771 0.778621 0.0829666 0.0806138 0.7242 0.0809083 0.731024 0.699229 0.0570764 0.0628873 0.0665056 0.0547373 0.06512 0.0535969 0.0637345 0.0524565 0.062349 0.0513162 0.0609635 0.0501758 0.0595779 0.0490355 0.396048 0.400077 0.386618 0.401201 0.377188 0.401804 0.450844 0.459787 0.439284 0.45795 0.427724 0.455589 0.445326 0.444081 0.432955 0.428941 0.420585 0.413962 0.401521 0.391559 0.389353 0.378177 0.377186 0.36489 0.347426 0.342316 0.335845 0.327991 0.324264 0.313867 0.288311 0.295964 0.277633 0.282487 0.266954 0.269204
0.29 3.75009 3.72377 0.332294 -0.109077 0.701436 7.60835 7.78954 11.1622 13.3329 13.9865 14.5759 13.6449 13.4388 12.3237 10.2672 9.77308 8.44176 5.72737 5.66255 4.33882 0.506087 0.0590595 0.483385 0.57366 0.0796927 0.060236 0.77827 0.0612169 0.815495 0.901447 0.0629445 0.0659278 0.915007 0.0722814 0.924313 0.920685 0.0675294 0.0836042 0.908656 0.0829927 0.897776 0.872559 0.0932679 0.0744451 0.838303 0.0746112 0.821021 0.775854 0.0857288 0.0836718 0.714754 0.0812923 0.709807 0.66718 0.0608008 0.0661218 0.0631414 0.0534987 0.0618259 0.0523842 0.0605105 0.0512696 0.059195 0.0501551 0.0578796 0.0490405 0.0565641 0.047926 0.369415 0.368115 0.360619 0.375213 0.351824 0.381536 0.449584 0.462267 0.438057 0.464536 0.426529 0.466062 0.456846 0.457382 0.444156 0.442387 0.431466 0.427523 0.41285 0.404284 0.400339 0.389141 0.387828 0.374178 0.353433 0.347609 0.341651 0.331089 0.32987 0.31491 0.286271 0.291158 0.275669 0.276178 0.265066 0.261521
0.33 3.52056 3.44797 0.368796 -0.126148 0.515728 6.95748 6.98223 10.4603 13.4143 14.3921 15.3491 14.5542 14.3153 13.1407 11.0202 10.3945 8.92994 5.99746 5.88692 4.45625 0.476281 0.0616215 0.444547 0.540212 0.0804999 0.0613316 0.753202 0.0655655 0.794799 0.90036 0.0650326 0.0664698 0.921874 0.0759271 0.936547 0.937172 0.0711808 0.0863115 0.925463 0.0855297 0.917771 0.890082 0.0962405 0.0792624 0.854057 0.077721 0.834007 0.779788 0.0887363 0.0871129 0.713571 0.0816447 0.698158 0.646338 0.0646186 0.0696398 0.0608019 0.0529495 0.0595352 0.0518464 0.0582685 0.0507433 0.0570018 0.0496401 0.0557351 0.048537 0.0544684 0.0474339 0.34464 0.337697 0.336434 0.349766 0.328228 0.360853 0.443987 0.460208 0.432603 0.467079 0.421218 0.472968 0.465775 0.468444 0.452837 0.453856 0.439898 0.439359 0.423085 0.41602 0.410264 0.399349 0.397443 0.382931 0.359527 0.352832 0.347543 0.334106 0.335559 0.315861 0.284425 0.286019 0.27389 0.269491 0.263356 0.25342
0.37 3.26419 3.12596 0.38466 -0.126673 0.352175 6.31271 6.098 9.58873 13.1769 14.5157 15.8547 15.2435 15.0095 13.8098 11.6833 10.9226 9.34575 6.25044 6.07074 4.54294 0.456302 0.0639492 0.41866 0.51378 0.0814178 0.0624536 0.726734 0.0699365 0.768071 0.895035 0.0670325 0.0668209 0.925794 0.0797961 0.946062 0.950593 0.0747596 0.0889804 0.94022 0.0883549 0.935069 0.907035 0.0993309 0.0841055 0.871605 0.0807146 0.848883 0.78756 0.0919994 0.0909155 0.717869 0.0820354 0.693013 0.633412 0.0685487 0.073438 0.0608382 0.0543732 0.0595707 0.0532404 0.0583032 0.0521076 0.0570358 0.0509749 0.0557683 0.0498421 0.0545008 0.0487093 0.323541 0.311434 0.315838 0.327049 0.308134 0.341541 0.43521 0.454032 0.424051 0.46603 0.412891 0.476784 0.47253 0.477591 0.459404 0.463573 0.446278 0.449597 0.432376 0.426748 0.419273 0.4089 0.406171 0.391359 0.366101 0.358422 0.353898 0.337613 0.341695 0.317414 0.283563 0.281675 0.27306 0.26363 0.262558 0.246171
