t sr.HeadDorsalOutput sr.HeadVentralOutput sr.VCDorsalOutput:1 sr.VCVentralAOutput:1 sr.VCVentralPOutput:1 sr.VCDorsalOutput:2 sr.VCVentralAOutput:2 sr.VCVentralPOutput:2 sr.VCDorsalOutput:3 sr.VCVentralAOutput:3 sr.VCVentralPOutput:3 sr.VCDorsalOutput:4 sr.VCVentralAOutput:4 sr.VCVentralPOutput:4 sr.VCDorsalOutput:5 sr.VCVentralAOutput:5 sr.VCVentralPOutput:5 sr.VCDorsalOutput:6 sr.VCVentralAOutput:6 sr.VCVentralPOutput:6 DB:1 DD:1 VBA:1 VBP:1 VDA:1 VDP:1 DB:2 DD:2 VBA:2 VBP:2 VDA:2 VDP:2 DB:3 DD:3 VBA:3 VBP:3 VDA:3 VDP:3 DB:4 DD:4 VBA:4 VBP:4 VDA:4 VDP:4 DB:5 DD:5 VBA:5 VBP:5 VDA:5 VDP:5 DB:6 DD:6 VBA:6 VBP:6 VDA:6 VDP:6 m.DorsalMuscleOutput:1 m.VentralMuscleOutput:1 m.DorsalMuscleOutput:2 m.VentralMuscleOutput:2 m.DorsalMuscleOutput:3 m.VentralMuscleOutput:3 m.DorsalMuscleOutput:4 m.VentralMuscleOutput:4 m.DorsalMuscleOutput:5 m.VentralMuscleOutput:5 m.DorsalMuscleOutput:6 m.VentralMuscleOutput:6 m.DorsalMuscleOutput:7 m.VentralMuscleOutput:7 m.DorsalMuscleOutput:8 m.VentralMuscleOutput:8 m.DorsalMuscleOutput:9 m.VentralMuscleOutput:9 m.DorsalMuscleOutput:10 m.VentralMuscleOutput:10 m.DorsalMuscleOutput:11 m.VentralMuscleOutput:11 m.DorsalMuscleOutput:12 m.VentralMuscleOutput:12 m.DorsalMuscleOutput:13 m.VentralMuscleOutput:13 m.DorsalMuscleOutput:14 m.VentralMuscleOutput:14 m.DorsalMuscleOutput:15 m.VentralMuscleOutput:15 m.DorsalMuscleOutput:16 m.VentralMuscleOutput:16 m.DorsalMuscleOutput:17 m.VentralMuscleOutput:17 m.DorsalMuscleOutput:18 m.VentralMuscleOutput:18 m.DorsalMuscleOutput:19 m.VentralMuscleOutput:19 m.DorsalMuscleOutput:20 m.VentralMuscleOutput:20 m.DorsalMuscleOutput:21 m.VentralMuscleOutput:21 m.DorsalMuscleOutput:22 m.VentralMuscleOutput:22 m.DorsalMuscleOutput:23 m.VentralMuscleOutput:23 m.DorsalMuscleOutput:24 m.VentralMuscleOutput:24
0.01 -3.35078e-14 -1.60162e-14 -5.58158e-14 -5.11913e-14 4.76429e-17 -3.2647e-14 4.19498e-14 -4.65986e-14 -1.16563e-13 -1.2588e-13 3.73052e-14 1.02579e-13 8.85861e-14 -2.65725e-13 1.35109e-13 6.98413e-14 3.30875e-13 -1.58184e-13 -1.02409e-13 -2.51175e-13 0.988256 0.0346124 0.991509 0.989528 0.0748319 0.0453209 0.99062 0.0338115 0.991225 0.990847 0.0452477 0.0567821 0.992457 0.051476 0.990583 0.986209 0.0406759 0.0644275 0.991399 0.0733042 0.983675 0.986516 0.073084 0.0413532 0.989226 0.0449122 0.986181 0.988886 0.0694409 0.0683793 0.983253 0.0786503 0.990862 0.991605 0.0337513 0.0454467 0.00327302 0.00194762 0.00320483 0.00190704 0.00313664 0.00186647 0.00306846 0.00182589 0.00300027 0.00178532 0.00293208 0.00174474 0.0605284 0.0607251 0.0590873 0.059221 0.0576461 0.0577197 0.0563395 0.0563732 0.0548949 0.0549169 0.0534503 0.0534612 0.0521011 0.0520033 0.0506539 0.0504465 0.0492066 0.0488961 0.0477074 0.0473356 0.0462617 0.0459683 0.044816 0.0445967 0.0432766 0.0431422 0.041834 0.0417614 0.0403915 0.0403766 0.0387123 0.0390138 0.0372785 0.0375827 0.0358447 0.0361505
0.05 0.396613 0.397029 -0.0819618 -0.0794901 0.0341161 0.93239 0.930883 1.25243 1.22653 1.2281 1.19189 1.07282 1.07262 0.993151 0.820145 0.81529 0.721275 0.519986 0.519737 0.416286 0.9656 0.0383215 0.973752 0.969471 0.0756989 0.0482262 0.972344 0.037524 0.97395 0.973849 0.0479056 0.0582485 0.977031 0.0543373 0.972427 0.963372 0.0445502 0.0669595 0.973763 0.0740016 0.956222 0.962583 0.0758656 0.0460332 0.968093 0.0501322 0.961574 0.96691 0.0712996 0.0698703 0.955746 0.0780551 0.972669 0.974602 0.037979 0.0486684 0.0237778 0.0156087 0.0232825 0.0152835 0.0227871 0.0149583 0.0222917 0.0146331 0.0217963 0.0143079 0.021301 0.0139828 0.245062 0.246491 0.239227 0.240236 0.233392 0.233999 0.228591 0.228847 0.22273 0.222944 0.216868 0.217042 0.211705 0.211001 0.205825 0.204421 0.199944 0.197883 0.193634 0.191099 0.187767 0.185761 0.181899 0.180395 0.175332 0.174455 0.169488 0.168997 0.163643 0.163514 0.156296 0.158311 0.150507 0.152552 0.144719 0.146785
0.09 1.36089 1.36358 -0.119732 -0.124734 0.277845 3.09883 3.10867 4.10467 4.05229 4.0649 3.96461 3.59535 3.59116 3.33059 2.77058 2.74241 2.43213 1.7598 1.75857 1.40974 0.91339 0.0421154 0.929758 0.924067 0.0766291 0.0510999 0.937431 0.0412778 0.940922 0.944482 0.0506135 0.0598758 0.948749 0.0571716 0.940932 0.927045 0.0484733 0.0696735 0.940925 0.0749404 0.912686 0.921546 0.0788056 0.0507764 0.928001 0.0551007 0.917643 0.924209 0.0734235 0.0716115 0.905425 0.0782306 0.934165 0.937137 0.0421074 0.0517139 0.0503432 0.0356543 0.0492944 0.0349115 0.0482455 0.0341687 0.0471967 0.0334259 0.0461479 0.0326831 0.0450991 0.0319403 0.357515 0.361267 0.349003 0.351849 0.340491 0.342471 0.335886 0.336593 0.327273 0.328116 0.318661 0.319632 0.312063 0.310377 0.303395 0.300197 0.294726 0.290106 0.284766 0.278988 0.276137 0.271498 0.267507 0.263948 0.256904 0.254953 0.24834 0.247157 0.239777 0.239312 0.227686 0.232368 0.219253 0.224007 0.21082 0.215628
0.13 2.42867 2.43606 -0.0535918 -0.0988003 0.614847 5.41037 5.46714 7.18245 7.16259 7.20354 7.06042 6.42091 6.40306 5.92484 4.92974 4.85015 4.29209 3.08632 3.08182 2.45963 0.823416 0.045924 0.846023 0.848162 0.0774176 0.053757 0.893521 0.0450558 0.90051 0.915039 0.053298 0.0615027 0.918713 0.0599543 0.910148 0.894365 0.0523925 0.0724905 0.904903 0.0760195 0.873233 0.878957 0.0818069 0.0555289 0.87991 0.0597178 0.867612 0.869649 0.0756869 0.0735163 0.84191 0.0789048 0.876721 0.877232 0.0460311 0.054515 0.065212 0.0484413 0.0638534 0.0474321 0.0624948 0.0464229 0.0611362 0.0454137 0.0597776 0.0444045 0.0584191 0.0433953 0.415008 0.421884 0.405127 0.41114 0.395246 0.40043 0.39809 0.399653 0.387883 0.390478 0.377675 0.381246 0.372364 0.369711 0.362021 0.357066 0.351677 0.344556 0.338538 0.329585 0.328279 0.320817 0.31802 0.311973 0.30338 0.300321 0.293267 0.291069 0.283154 0.281765 0.26635 0.273958 0.256485 0.264086 0.24662 0.254194
0.17 3.26719 3.27962 0.0569686 -0.0704107 0.861216 7.13887 7.27689 9.61559 9.79527 9.8944 9.77954 8.92333 8.87582 8.1851 6.79844 6.64014 5.84876 4.15678 4.14576 3.28456 0.715098 0.0496234 0.733315 0.758391 0.0779898 0.0559845 0.85452 0.0488942 0.867528 0.899007 0.0558991 0.0629684 0.901678 0.0627641 0.895791 0.881141 0.0562614 0.0753142 0.883454 0.0772983 0.855931 0.853311 0.0847389 0.0602492 0.84351 0.0639394 0.830838 0.822347 0.0780111 0.0755962 0.785118 0.0797168 0.815578 0.807839 0.0497662 0.0571839 0.0700397 0.0540393 0.0685805 0.0529135 0.0671214 0.0517877 0.0656622 0.0506619 0.064203 0.049536 0.0627439 0.0484102 0.430722 0.439573 0.420467 0.430324 0.410211 0.421016 0.430786 0.433914 0.41974 0.425912 0.408695 0.417745 0.407921 0.404915 0.39659 0.390772 0.385259 0.376795 0.369286 0.358559 0.358095 0.348534 0.346905 0.338457 0.327613 0.32371 0.316692 0.313086 0.305772 0.30245 0.283535 0.292954 0.273034 0.281989 0.262533 0.271032
0.21 3.73785 3.75033 0.171362 -0.0673233 0.938536 7.99222 8.20906 11.0287 11.6706 11.8802 11.9012 10.9226 10.8279 9.95428 8.25677 7.99963 7.00238 4.90082 4.87971 3.82858 0.620102 0.0530789 0.624794 0.678593 0.0784731 0.0577187 0.825215 0.0528532 0.846354 0.896265 0.0583824 0.0641932 0.899842 0.0657131 0.898592 0.88682 0.0600685 0.0781058 0.881297 0.0788672 0.860348 0.848153 0.0875792 0.0649508 0.827216 0.0677881 0.813948 0.792439 0.0804147 0.0779353 0.746091 0.0804044 0.765526 0.745911 0.0534164 0.0599266 0.0694062 0.0553798 0.0679603 0.0542261 0.0665143 0.0530723 0.0650684 0.0519186 0.0636224 0.0507648 0.0621764 0.0496111 0.419671 0.427513 0.409678 0.422667 0.399686 0.417561 0.445874 0.451494 0.434441 0.446123 0.423008 0.440425 0.430037 0.427539 0.418091 0.412634 0.406146 0.397901 0.388043 0.377163 0.376285 0.365567 0.364526 0.353983 0.340016 0.335497 0.328682 0.323187 0.317349 0.310954 0.288664 0.298027 0.277973 0.285907 0.267282 0.273871
0.25 3.86246 3.8636 0.266428 -0.0852277 0.863667 8.05326 8.29574 11.4549 12.8035 13.1963 13.4617 12.4625 12.3103 11.2945 9.37526 9.00504 7.82881 5.38961 5.35242 4.15165 0.551575 0.056223 0.541283 0.617979 0.0790187 0.0590782 0.8015 0.0569645 0.831312 0.899138 0.0607319 0.0651736 0.906482 0.068876 0.910471 0.902551 0.0638229 0.0808677 0.892246 0.0807659 0.877066 0.856988 0.0903965 0.0696742 0.827636 0.0713226 0.812771 0.778622 0.0829666 0.0806138 0.724199 0.0809083 0.731025 0.69923 0.0570764 0.0628872 0.0663968 0.0546432 0.0650135 0.0535048 0.0636303 0.0523664 0.062247 0.051228 0.0608637 0.0500896 0.0594805 0.0489512 0.396046 0.400075 0.386616 0.401198 0.377186 0.401802 0.450843 0.459786 0.439283 0.457949 0.427723 0.455589 0.445326 0.444081 0.432955 0.428941 0.420585 0.413962 0.401521 0.391559 0.389353 0.378177 0.377186 0.36489 0.347426 0.342316 0.335845 0.327991 0.324264 0.313867 0.288311 0.295964 0.277632 0.282487 0.266954 0.269204
0.29 3.74975 3.72342 0.331708 -0.109652 0.700578 7.60786 7.78904 11.1621 13.3329 13.9864 14.5759 13.6449 13.4388 12.3237 10.2672 9.7731 8.44177 5.72736 5.66257 4.33884 0.506073 0.0590594 0.483371 0.573641 0.0796926 0.060236 0.778261 0.061217 0.815487 0.901446 0.0629444 0.0659276 0.915006 0.0722814 0.924313 0.920685 0.0675294 0.0836042 0.908656 0.0829927 0.897777 0.872559 0.0932679 0.0744451 0.838303 0.0746112 0.821021 0.775854 0.0857288 0.0836718 0.714754 0.0812923 0.709808 0.667181 0.0608008 0.0661218 0.0629657 0.0533431 0.0616539 0.0522317 0.0603421 0.0511204 0.0590303 0.0500091 0.0577186 0.0488978 0.0564068 0.0477865 0.369411 0.368111 0.360616 0.375208 0.35182 0.381531 0.449582 0.462265 0.438055 0.464535 0.426527 0.466062 0.456846 0.457382 0.444156 0.442387 0.431466 0.427523 0.41285 0.404284 0.400339 0.389141 0.387828 0.374178 0.353433 0.347609 0.341651 0.331089 0.32987 0.31491 0.286271 0.291158 0.275669 0.276179 0.265066 0.261522
0.33 3.52001 3.44741 0.367854 -0.127076 0.514338 6.95668 6.98141 10.4601 13.4142 14.392 15.349 14.5542 14.3153 13.1407 11.0202 10.3945 8.92996 5.99745 5.88694 4.45628 0.476258 0.0616213 0.444523 0.540179 0.0804997 0.0613316 0.753185 0.0655656 0.794784 0.900358 0.0650324 0.0664694 0.921873 0.0759271 0.936546 0.937172 0.0711808 0.0863115 0.925463 0.0855297 0.917771 0.890082 0.0962405 0.0792624 0.854057 0.077721 0.834008 0.779788 0.0887363 0.0871129 0.713571 0.0816447 0.698158 0.646339 0.0646185 0.0696397 0.0605085 0.0526834 0.0592479 0.0515858 0.0579873 0.0504883 0.0567267 0.0493907 0.0554661 0.0482931 0.0542055 0.0471956 0.344633 0.33769 0.336427 0.349758 0.328222 0.360845 0.443983 0.460204 0.432599 0.467077 0.421215 0.472968 0.465775 0.468443 0.452836 0.453856 0.439898 0.439359 0.423085 0.416021 0.410264 0.399349 0.397443 0.382932 0.359527 0.352832 0.347543 0.334106 0.335559 0.315861 0.284425 0.286019 0.27389 0.269492 0.263356 0.25342
0.37 3.26326 3.12502 0.383066 -0.128235 0.349857 6.31141 6.09666 9.58836 13.1767 14.5156 15.8547 15.2435 15.0095 13.8099 11.6833 10.9227 9.34577 6.25044 6.07077 4.54297 0.456263 0.0639488 0.418622 0.513726 0.0814176 0.0624537 0.726705 0.0699367 0.768045 0.895031 0.0670323 0.0668203 0.925792 0.0797962 0.946061 0.950592 0.0747595 0.0889804 0.94022 0.0883549 0.935069 0.907035 0.0993309 0.0841055 0.871605 0.0807146 0.848883 0.787561 0.0919994 0.0909155 0.717868 0.0820355 0.693014 0.633413 0.0685486 0.0734379 0.0603378 0.0539106 0.0590807 0.0527875 0.0578237 0.0516643 0.0565666 0.0505412 0.0553096 0.0494181 0.0540526 0.0482949 0.323529 0.311423 0.315826 0.327036 0.308123 0.341526 0.435203 0.454025 0.424044 0.466026 0.412884 0.476783 0.472529 0.477591 0.459404 0.463573 0.446278 0.449597 0.432376 0.426748 0.419273 0.4089 0.406171 0.391359 0.366101 0.358422 0.353898 0.337613 0.341695 0.317414 0.283562 0.281675 0.27306 0.26363 0.262558 0.246171
